country,year,sex,age,people
South Africa,1990,2,75,124.304
South Africa,1990,2,80,67.2
South Africa,1990,2,85,25.534
South Africa,1990,2,90,7.396
South Africa,1990,2,95,1.408
South Africa,1990,2,100,0.169
South Africa,1995,2,0,2512.15
South Africa,1995,2,5,2510.551
South Africa,1995,2,10,2397.508
South Africa,1995,2,15,2204.745
South Africa,1995,2,20,2039.695
South Africa,1995,2,25,1792.836
South Africa,1995,2,30,1519.93
South Africa,1995,2,35,1339.583
South Africa,1995,2,40,1127.659
South Africa,1995,2,45,897.337
South Africa,1995,2,50,753.35
South Africa,1995,2,55,606.941
South Africa,1995,2,60,470.146
South Africa,1995,2,65,338.483
South Africa,1995,2,70,235.594
South Africa,1995,2,75,150.883
South Africa,1995,2,80,76.679
South Africa,1995,2,85,32.73
South Africa,1995,2,90,9.074
South Africa,1995,2,95,1.715
South Africa,1995,2,100,0.207
South Africa,2000,2,0,2475.147
South Africa,2000,2,5,2481.84
South Africa,2000,2,10,2500.981
South Africa,2000,2,15,2401.267
South Africa,2000,2,20,2154.014
South Africa,2000,2,25,1906.829
South Africa,2000,2,30,1679.038
South Africa,2000,2,35,1485.242
South Africa,2000,2,40,1360.586
South Africa,2000,2,45,1158.348
South Africa,2000,2,50,917.341
South Africa,2000,2,55,740.38
South Africa,2000,2,60,563.317
South Africa,2000,2,65,405.308
South Africa,2000,2,70,266.867
South Africa,2000,2,75,163.19
South Africa,2000,2,80,81.575
South Africa,2000,2,85,38.247
South Africa,2000,2,90,11.958
South Africa,2000,2,95,2.166
South Africa,2000,2,100,0.258
South Africa,2005,2,0,2579.263
South Africa,2005,2,5,2444.123
South Africa,2005,2,10,2502.239
South Africa,2005,2,15,2553.301
South Africa,2005,2,20,2444.424
South Africa,2005,2,25,2097.049
South Africa,2005,2,30,1825.166
South Africa,2005,2,35,1588.214
South Africa,2005,2,40,1418.539
South Africa,2005,2,45,1278.417
South Africa,2005,2,50,1070.252
South Africa,2005,2,55,850.363
South Africa,2005,2,60,660.351
South Africa,2005,2,65,507.171
South Africa,2005,2,70,358.779
South Africa,2005,2,75,256.408
South Africa,2005,2,80,114.044
South Africa,2005,2,85,42.696
South Africa,2005,2,90,14.791
South Africa,2005,2,95,3.036
South Africa,2005,2,100,0.343
South Africa,2010,2,0,2734.94
South Africa,2010,2,5,2542.828
South Africa,2010,2,10,2424.522
South Africa,2010,2,15,2507.082
South Africa,2010,2,20,2611.716
South Africa,2010,2,25,2420.53
South Africa,2010,2,30,1947.449
South Africa,2010,2,35,1667.829
South Africa,2010,2,40,1472.617
South Africa,2010,2,45,1376.3
South Africa,2010,2,50,1200.632
South Africa,2010,2,55,988.613
South Africa,2010,2,60,778.996
South Africa,2010,2,65,568.028
South Africa,2010,2,70,437.537
South Africa,2010,2,75,299.201
South Africa,2010,2,80,242.798
South Africa,2010,2,85,58.1
South Africa,2010,2,90,15.989
South Africa,2010,2,95,3.625
South Africa,2010,2,100,0.464
South Africa,2015,2,0,2661.115
South Africa,2015,2,5,2709.773
South Africa,2015,2,10,2515.214
South Africa,2015,2,15,2428.468
South Africa,2015,2,20,2543.589
South Africa,2015,2,25,2606.408
South Africa,2015,2,30,2349.662
South Africa,2015,2,35,1834.524
South Africa,2015,2,40,1546.097
South Africa,2015,2,45,1368.694
South Africa,2015,2,50,1277.617
South Africa,2015,2,55,1110.78
South Africa,2015,2,60,899.096
South Africa,2015,2,65,684.745
South Africa,2015,2,70,471.187
South Africa,2015,2,75,333.381
South Africa,2015,2,80,198.097
South Africa,2015,2,85,127.488
South Africa,2015,2,90,22.557
South Africa,2015,2,95,4.077
South Africa,2015,2,100,0.581
Swaziland,1950,2,0,24.603
Swaziland,1950,2,5,18.749
Swaziland,1950,2,10,16.17
Swaziland,1950,2,15,14.186
Swaziland,1950,2,20,12.301
Swaziland,1950,2,25,10.614
Swaziland,1950,2,30,9.127
Swaziland,1950,2,35,7.738
Swaziland,1950,2,40,6.448
Swaziland,1950,2,45,5.357
Swaziland,1950,2,50,4.266
Swaziland,1950,2,55,3.571
Swaziland,1950,2,60,2.877
Swaziland,1950,2,65,2.083
Swaziland,1950,2,70,1.29
Swaziland,1950,2,75,0.595
Swaziland,1950,2,80,0.298
Swaziland,1950,2,85,0.0
Swaziland,1950,2,90,0.0
Swaziland,1950,2,95,0.0
Swaziland,1950,2,100,0.0
Swaziland,1955,2,0,27.939
Swaziland,1955,2,5,22.493
Swaziland,1955,2,10,18.263
Swaziland,1955,2,15,15.751
Swaziland,1955,2,20,13.606
Swaziland,1955,2,25,11.685
Swaziland,1955,2,30,10.032
Swaziland,1955,2,35,8.593
Swaziland,1955,2,40,7.258
Swaziland,1955,2,45,6.014
Swaziland,1955,2,50,4.931
Swaziland,1955,2,55,3.828
Swaziland,1955,2,60,3.07
Swaziland,1955,2,65,2.314
Swaziland,1955,2,70,1.508
Swaziland,1955,2,75,0.791
Swaziland,1955,2,80,0.377
Swaziland,1955,2,85,0.0
Swaziland,1955,2,90,0.0
Swaziland,1955,2,95,0.0
Swaziland,1955,2,100,0.0
Swaziland,1960,2,0,31.853
Swaziland,1960,2,5,25.768
Swaziland,1960,2,10,21.966
Swaziland,1960,2,15,17.841
Swaziland,1960,2,20,15.186
Swaziland,1960,2,25,13.012
Swaziland,1960,2,30,11.122
Swaziland,1960,2,35,9.509
Swaziland,1960,2,40,8.112
Swaziland,1960,2,45,6.811
Swaziland,1960,2,50,5.57
Swaziland,1960,2,55,4.457
Swaziland,1960,2,60,3.321
Swaziland,1960,2,65,2.498
Swaziland,1960,2,70,1.7
Swaziland,1960,2,75,0.942
Swaziland,1960,2,80,0.511
Swaziland,1960,2,85,0.0
Swaziland,1960,2,90,0.0
Swaziland,1960,2,95,0.0
Swaziland,1960,2,100,0.0
Swaziland,1965,2,0,36.573
Swaziland,1965,2,5,29.503
Swaziland,1965,2,10,25.174
Swaziland,1965,2,15,21.401
Swaziland,1965,2,20,17.031
Swaziland,1965,2,25,14.307
Swaziland,1965,2,30,12.21
Swaziland,1965,2,35,10.428
Swaziland,1965,2,40,8.91
Swaziland,1965,2,45,7.576
Swaziland,1965,2,50,6.293
Swaziland,1965,2,55,5.034
Swaziland,1965,2,60,3.876
Swaziland,1965,2,65,2.715
Swaziland,1965,2,70,1.853
Swaziland,1965,2,75,1.077
Swaziland,1965,2,80,0.641
Swaziland,1965,2,85,0.0
Swaziland,1965,2,90,0.0
Swaziland,1965,2,95,0.0
Swaziland,1965,2,100,0.0
Swaziland,1970,2,0,42.803
Swaziland,1970,2,5,34.083
Swaziland,1970,2,10,28.869
Swaziland,1970,2,15,24.558
Swaziland,1970,2,20,20.479
Swaziland,1970,2,25,16.066
Swaziland,1970,2,30,13.441
Swaziland,1970,2,35,11.468
Swaziland,1970,2,40,9.792
Swaziland,1970,2,45,8.342
Swaziland,1970,2,50,7.022
Swaziland,1970,2,55,5.711
Swaziland,1970,2,60,4.403
Swaziland,1970,2,65,3.194
Swaziland,1970,2,70,2.035
Swaziland,1970,2,75,1.19
Swaziland,1970,2,80,0.763
Swaziland,1970,2,85,0.0
Swaziland,1970,2,90,0.0
Swaziland,1970,2,95,0.0
Swaziland,1970,2,100,0.0
Swaziland,1975,2,0,50.724
Swaziland,1975,2,5,40.365
Swaziland,1975,2,10,33.459
Swaziland,1975,2,15,28.254
Swaziland,1975,2,20,23.63
Swaziland,1975,2,25,19.476
Swaziland,1975,2,30,15.201
Swaziland,1975,2,35,12.71
Swaziland,1975,2,40,10.84
Swaziland,1975,2,45,9.227
Swaziland,1975,2,50,7.785
Swaziland,1975,2,55,6.425
Swaziland,1975,2,60,5.048
Swaziland,1975,2,65,3.677
Swaziland,1975,2,70,2.434
Swaziland,1975,2,75,1.335
Swaziland,1975,2,80,0.881
Swaziland,1975,2,85,0.0
Swaziland,1975,2,90,0.0
Swaziland,1975,2,95,0.0
Swaziland,1975,2,100,0.0
Swaziland,1980,2,0,59.194
Swaziland,1980,2,5,48.363
Swaziland,1980,2,10,39.753
Swaziland,1980,2,15,32.85
Swaziland,1980,2,20,27.334
Swaziland,1980,2,25,22.626
Swaziland,1980,2,30,18.581
Swaziland,1980,2,35,14.475
Swaziland,1980,2,40,12.091
Swaziland,1980,2,45,10.276
Swaziland,1980,2,50,8.664
Swaziland,1980,2,55,7.174
Swaziland,1980,2,60,5.731
Swaziland,1980,2,65,4.264
Swaziland,1980,2,70,2.843
Swaziland,1980,2,75,1.626
Swaziland,1980,2,80,1.018
Swaziland,1980,2,85,0.0
Swaziland,1980,2,90,0.0
Swaziland,1980,2,95,0.0
Swaziland,1980,2,100,0.0
Swaziland,1985,2,0,69.354
Swaziland,1985,2,5,56.089
Swaziland,1985,2,10,46.657
Swaziland,1985,2,15,39.042
Swaziland,1985,2,20,32.439
Swaziland,1985,2,25,26.897
Swaziland,1985,2,30,22.175
Swaziland,1985,2,35,18.135
Swaziland,1985,2,40,14.066
Swaziland,1985,2,45,11.663
Swaziland,1985,2,50,9.795
Swaziland,1985,2,55,8.101
Swaziland,1985,2,60,6.499
Swaziland,1985,2,65,4.929
Swaziland,1985,2,70,3.362
Swaziland,1985,2,75,1.942
Swaziland,1985,2,80,1.253
Swaziland,1985,2,85,0.0
Swaziland,1985,2,90,0.0
Swaziland,1985,2,95,0.0
Swaziland,1985,2,100,0.0
Swaziland,1990,2,0,82.393
Swaziland,1990,2,5,68.252
Swaziland,1990,2,10,55.786
Swaziland,1990,2,15,48.25
Swaziland,1990,2,20,41.84
Swaziland,1990,2,25,33.714
Swaziland,1990,2,30,27.365
Swaziland,1990,2,35,22.722
Swaziland,1990,2,40,18.775
Swaziland,1990,2,45,14.592
Swaziland,1990,2,50,11.685
Swaziland,1990,2,55,9.412
Swaziland,1990,2,60,7.516
Swaziland,1990,2,65,5.716
Swaziland,1990,2,70,3.957
Swaziland,1990,2,75,2.331
Swaziland,1990,2,80,1.086
Swaziland,1990,2,85,0.365
Swaziland,1990,2,90,0.077
Swaziland,1990,2,95,0.01
Swaziland,1990,2,100,0.001
Swaziland,1995,2,0,81.909
Swaziland,1995,2,5,78.88
Swaziland,1995,2,10,67.094
Swaziland,1995,2,15,53.876
Swaziland,1995,2,20,43.979
Swaziland,1995,2,25,36.723
Swaziland,1995,2,30,29.66
Swaziland,1995,2,35,24.536
Swaziland,1995,2,40,20.323
Swaziland,1995,2,45,16.226
Swaziland,1995,2,50,12.555
Swaziland,1995,2,55,10.308
Swaziland,1995,2,60,8.307
Swaziland,1995,2,65,6.461
Swaziland,1995,2,70,4.59
Swaziland,1995,2,75,2.788
Swaziland,1995,2,80,1.33
Swaziland,1995,2,85,0.454
Swaziland,1995,2,90,0.1
Swaziland,1995,2,95,0.012
Swaziland,1995,2,100,0.001
Swaziland,2000,2,0,77.796
Swaziland,2000,2,5,79.481
Swaziland,2000,2,10,78.21
Swaziland,2000,2,15,65.946
Swaziland,2000,2,20,50.75
Swaziland,2000,2,25,39.416
Swaziland,2000,2,30,32.889
Swaziland,2000,2,35,27.361
Swaziland,2000,2,40,23.081
Swaziland,2000,2,45,19.336
Swaziland,2000,2,50,15.38
Swaziland,2000,2,55,11.763
Swaziland,2000,2,60,9.437
Swaziland,2000,2,65,7.244
Swaziland,2000,2,70,5.191
Swaziland,2000,2,75,3.214
Swaziland,2000,2,80,1.578
Swaziland,2000,2,85,0.551
Swaziland,2000,2,90,0.123
Swaziland,2000,2,95,0.016
Swaziland,2000,2,100,0.001
Swaziland,2005,2,0,76.948
Swaziland,2005,2,5,75.247
Swaziland,2005,2,10,76.898
Swaziland,2005,2,15,72.215
Swaziland,2005,2,20,57.723
Swaziland,2005,2,25,42.48
Swaziland,2005,2,30,32.114
Swaziland,2005,2,35,27.157
Swaziland,2005,2,40,23.295
Swaziland,2005,2,45,20.043
Swaziland,2005,2,50,16.726
Swaziland,2005,2,55,13.256
Swaziland,2005,2,60,10.323
Swaziland,2005,2,65,8.187
Swaziland,2005,2,70,5.835
Swaziland,2005,2,75,3.646
Swaziland,2005,2,80,1.825
Swaziland,2005,2,85,0.656
Swaziland,2005,2,90,0.149
Swaziland,2005,2,95,0.019
Swaziland,2005,2,100,0.001
Swaziland,2010,2,0,81.405
Swaziland,2010,2,5,74.362
Swaziland,2010,2,10,74.312
Swaziland,2010,2,15,76.149
Swaziland,2010,2,20,70.201
Swaziland,2010,2,25,53.214
Swaziland,2010,2,30,36.605
Swaziland,2010,2,35,26.777
Swaziland,2010,2,40,23.199
Swaziland,2010,2,45,20.919
Swaziland,2010,2,50,18.638
Swaziland,2010,2,55,15.68
Swaziland,2010,2,60,12.209
Swaziland,2010,2,65,9.081
Swaziland,2010,2,70,6.648
Swaziland,2010,2,75,4.142
Swaziland,2010,2,80,2.097
Swaziland,2010,2,85,0.768
Swaziland,2010,2,90,0.18
Swaziland,2010,2,95,0.024
Swaziland,2010,2,100,0.002
Swaziland,2015,2,0,86.023
Swaziland,2015,2,5,79.341
Swaziland,2015,2,10,73.377
Swaziland,2015,2,15,73.365
Swaziland,2015,2,20,74.461
Swaziland,2015,2,25,66.14
Swaziland,2015,2,30,47.134
Swaziland,2015,2,35,30.796
Swaziland,2015,2,40,22.392
Swaziland,2015,2,45,20.154
Swaziland,2015,2,50,19.007
Swaziland,2015,2,55,17.337
Swaziland,2015,2,60,14.473
Swaziland,2015,2,65,10.8
Swaziland,2015,2,70,7.425
Swaziland,2015,2,75,4.761
Swaziland,2015,2,80,2.407
Swaziland,2015,2,85,0.892
Swaziland,2015,2,90,0.212
Swaziland,2015,2,95,0.029
Swaziland,2015,2,100,0.002
Niger,1950,2,0,285.796
Niger,1950,2,5,224.694
Niger,1950,2,10,181.788
Niger,1950,2,15,148.893
Niger,1950,2,20,121.176
Niger,1950,2,25,101.519
Niger,1950,2,30,85.653
Niger,1950,2,35,70.372
Niger,1950,2,40,56.095
Niger,1950,2,45,42.774
Niger,1950,2,50,36.332
Niger,1950,2,55,24.692
Niger,1950,2,60,10.252
Niger,1950,2,65,6.173
Niger,1950,2,70,3.703
Niger,1950,2,75,3.225
Niger,1950,2,80,1.167
Niger,1950,2,85,0.0
Niger,1950,2,90,0.0
Niger,1950,2,95,0.0
Niger,1950,2,100,0.0
Niger,1955,2,0,293.908
Niger,1955,2,5,244.305
Niger,1955,2,10,214.303
Niger,1955,2,15,175.124
Niger,1955,2,20,141.621
Niger,1955,2,25,114.423
Niger,1955,2,30,95.549
Niger,1955,2,35,80.309
Niger,1955,2,40,65.739
Niger,1955,2,45,52.232
Niger,1955,2,50,39.258
Niger,1955,2,55,32.329
Niger,1955,2,60,20.642
Niger,1955,2,65,7.682
Niger,1955,2,70,3.891
Niger,1955,2,75,1.759
Niger,1955,2,80,1.187
Niger,1955,2,85,0.0
Niger,1955,2,90,0.0
Niger,1955,2,95,0.0
Niger,1955,2,100,0.0
Niger,1960,2,0,340.603
Niger,1960,2,5,251.277
Niger,1960,2,10,232.974
Niger,1960,2,15,205.636
Niger,1960,2,20,164.482
Niger,1960,2,25,131.137
Niger,1960,2,30,105.566
Niger,1960,2,35,88.128
Niger,1960,2,40,74.086
Niger,1960,2,45,61.107
Niger,1960,2,50,48.338
Niger,1960,2,55,35.22
Niger,1960,2,60,27.25
Niger,1960,2,65,15.628
Niger,1960,2,70,4.932
Niger,1960,2,75,1.901
Niger,1960,2,80,0.772
Niger,1960,2,85,0.0
Niger,1960,2,90,0.0
Niger,1960,2,95,0.0
Niger,1960,2,100,0.0
Niger,1965,2,0,395.432
Niger,1965,2,5,291.581
Niger,1965,2,10,240.2
Niger,1965,2,15,224.379
Niger,1965,2,20,194.899
Niger,1965,2,25,154.298
Niger,1965,2,30,122.605
Niger,1965,2,35,98.479
Niger,1965,2,40,82.061
Niger,1965,2,45,69.084
Niger,1965,2,50,56.423
Niger,1965,2,55,43.324
Niger,1965,2,60,29.743
Niger,1965,2,65,20.723
Niger,1965,2,70,10.081
Niger,1965,2,75,2.435
Niger,1965,2,80,0.755
Niger,1965,2,85,0.0
Niger,1965,2,90,0.0
Niger,1965,2,95,0.0
Niger,1965,2,100,0.0
Niger,1970,2,0,440.921
Niger,1970,2,5,338.305
Niger,1970,2,10,279.131
Niger,1970,2,15,231.589
Niger,1970,2,20,213.049
Niger,1970,2,25,183.333
Niger,1970,2,30,144.667
Niger,1970,2,35,114.679
Niger,1970,2,40,91.911
Niger,1970,2,45,76.658
Niger,1970,2,50,63.891
Niger,1970,2,55,50.685
Niger,1970,2,60,36.72
Niger,1970,2,65,22.764
Niger,1970,2,70,13.497
Niger,1970,2,75,5.044
Niger,1970,2,80,0.956
Niger,1970,2,85,0.0
Niger,1970,2,90,0.0
Niger,1970,2,95,0.0
Niger,1970,2,100,0.0
Niger,1975,2,0,508.068
Niger,1975,2,5,376.988
Niger,1975,2,10,324.897
Niger,1975,2,15,269.814
Niger,1975,2,20,220.637
Niger,1975,2,25,201.252
Niger,1975,2,30,172.729
Niger,1975,2,35,135.976
Niger,1975,2,40,107.531
Niger,1975,2,45,86.202
Niger,1975,2,50,71.194
Niger,1975,2,55,57.719
Niger,1975,2,60,43.341
Niger,1975,2,65,28.511
Niger,1975,2,70,15.165
Niger,1975,2,75,6.993
Niger,1975,2,80,1.972
Niger,1975,2,85,0.0
Niger,1975,2,90,0.0
Niger,1975,2,95,0.0
Niger,1975,2,100,0.0
Niger,1980,2,0,585.589
Niger,1980,2,5,434.143
Niger,1980,2,10,363.801
Niger,1980,2,15,315.068
Niger,1980,2,20,258.002
Niger,1980,2,25,209.043
Niger,1980,2,30,190.336
Niger,1980,2,35,163.145
Niger,1980,2,40,128.152
Niger,1980,2,45,101.463
Niger,1980,2,50,80.712
Niger,1980,2,55,64.979
Niger,1980,2,60,50.108
Niger,1980,2,65,34.46
Niger,1980,2,70,19.691
Niger,1980,2,75,8.305
Niger,1980,2,80,3.121
Niger,1980,2,85,0.0
Niger,1980,2,90,0.0
Niger,1980,2,95,0.0
Niger,1980,2,100,0.0
Niger,1985,2,0,668.593
Niger,1985,2,5,505.38
Niger,1985,2,10,421.796
Niger,1985,2,15,354.48
Niger,1985,2,20,303.24
Niger,1985,2,25,246.269
Niger,1985,2,30,199.057
Niger,1985,2,35,181.182
Niger,1985,2,40,155.057
Niger,1985,2,45,121.494
Niger,1985,2,50,95.506
Niger,1985,2,55,74.59
Niger,1985,2,60,57.494
Niger,1985,2,65,41.056
Niger,1985,2,70,24.892
Niger,1985,2,75,11.53
Niger,1985,2,80,4.274
Niger,1985,2,85,0.0
Niger,1985,2,90,0.0
Niger,1985,2,95,0.0
Niger,1985,2,100,0.0
Niger,1990,2,0,771.717
Niger,1990,2,5,579.259
Niger,1990,2,10,494.74
Niger,1990,2,15,413.577
Niger,1990,2,20,344.335
Niger,1990,2,25,292.712
Niger,1990,2,30,237.216
Niger,1990,2,35,191.478
Niger,1990,2,40,173.978
Niger,1990,2,45,148.812
Niger,1990,2,50,115.807
Niger,1990,2,55,89.285
Niger,1990,2,60,67.2
Niger,1990,2,65,48.472
Niger,1990,2,70,30.941
Niger,1990,2,75,15.5
Niger,1990,2,80,5.29
Niger,1990,2,85,1.029
Niger,1990,2,90,0.117
Niger,1990,2,95,0.006
Niger,1990,2,100,0.0
Niger,1995,2,0,923.615
Niger,1995,2,5,680.675
Niger,1995,2,10,569.149
Niger,1995,2,15,487.213
Niger,1995,2,20,405.103
Niger,1995,2,25,336.037
Niger,1995,2,30,285.121
Niger,1995,2,35,230.553
Niger,1995,2,40,185.463
Niger,1995,2,45,167.805
Niger,1995,2,50,142.173
Niger,1995,2,55,108.695
Niger,1995,2,60,81.011
Niger,1995,2,65,57.338
Niger,1995,2,70,37.209
Niger,1995,2,75,19.791
Niger,1995,2,80,7.374
Niger,1995,2,85,1.626
Niger,1995,2,90,0.18
Niger,1995,2,95,0.011
Niger,1995,2,100,0.0
Niger,2000,2,0,1131.661
Niger,2000,2,5,834.125
Niger,2000,2,10,668.863
Niger,2000,2,15,560.369
Niger,2000,2,20,476.669
Niger,2000,2,25,394.636
Niger,2000,2,30,326.749
Niger,2000,2,35,276.715
Niger,2000,2,40,223.06
Niger,2000,2,45,178.742
Niger,2000,2,50,160.245
Niger,2000,2,55,133.412
Niger,2000,2,60,98.63
Niger,2000,2,65,69.154
Niger,2000,2,70,44.055
Niger,2000,2,75,23.835
Niger,2000,2,80,9.433
Niger,2000,2,85,2.273
Niger,2000,2,90,0.285
Niger,2000,2,95,0.017
Niger,2000,2,100,0.001
Niger,2005,2,0,1371.762
Niger,2005,2,5,1046.789
Niger,2005,2,10,820.062
Niger,2005,2,15,658.807
Niger,2005,2,20,548.344
Niger,2005,2,25,464.425
Niger,2005,2,30,383.796
Niger,2005,2,35,317.189
Niger,2005,2,40,267.815
Niger,2005,2,45,215.059
Niger,2005,2,50,170.766
Niger,2005,2,55,150.481
Niger,2005,2,60,121.206
Niger,2005,2,65,84.359
Niger,2005,2,70,53.29
Niger,2005,2,75,28.34
Niger,2005,2,80,11.426
Niger,2005,2,85,2.929
Niger,2005,2,90,0.402
Niger,2005,2,95,0.027
Niger,2005,2,100,0.001
Niger,2010,2,0,1657.225
Niger,2010,2,5,1292.452
Niger,2010,2,10,1030.826
Niger,2010,2,15,808.885
Niger,2010,2,20,645.872
Niger,2010,2,25,535.411
Niger,2010,2,30,452.684
Niger,2010,2,35,373.413
Niger,2010,2,40,307.667
Niger,2010,2,45,258.772
Niger,2010,2,50,205.956
Niger,2010,2,55,160.845
Niger,2010,2,60,137.335
Niger,2010,2,65,104.403
Niger,2010,2,70,65.687
Niger,2010,2,75,34.8
Niger,2010,2,80,13.865
Niger,2010,2,85,3.638
Niger,2010,2,90,0.532
Niger,2010,2,95,0.04
Niger,2010,2,100,0.001
Niger,2015,2,0,2031.254
Niger,2015,2,5,1603.349
Niger,2015,2,10,1279.366
Niger,2015,2,15,1021.085
Niger,2015,2,20,797.591
Niger,2015,2,25,634.829
Niger,2015,2,30,525.48
Niger,2015,2,35,443.583
Niger,2015,2,40,364.809
Niger,2015,2,45,299.375
Niger,2015,2,50,249.798
Niger,2015,2,55,196.005
Niger,2015,2,60,149.08
Niger,2015,2,65,121.163
Niger,2015,2,70,84.23
Niger,2015,2,75,45.144
Niger,2015,2,80,18.239
Niger,2015,2,85,4.803
Niger,2015,2,90,0.723
Niger,2015,2,95,0.057
Niger,2015,2,100,0.002
Nigeria,1950,2,0,3100.825
Nigeria,1950,2,5,2498.93
Nigeria,1950,2,10,2160.935
Nigeria,1950,2,15,1878.765
Nigeria,1950,2,20,1638.21
Nigeria,1950,2,25,1429.12
Nigeria,1950,2,30,1232.21
Nigeria,1950,2,35,1037.33
Nigeria,1950,2,40,888.125
Nigeria,1950,2,45,762.265
Nigeria,1950,2,50,685.125
Nigeria,1950,2,55,569.415
Nigeria,1950,2,60,437.465
Nigeria,1950,2,65,309.575
Nigeria,1950,2,70,195.895
Nigeria,1950,2,75,101.5
Nigeria,1950,2,80,47.705
Nigeria,1950,2,85,0.0
Nigeria,1950,2,90,0.0
Nigeria,1950,2,95,0.0
Nigeria,1950,2,100,0.0
Nigeria,1955,2,0,3351.766
Nigeria,1955,2,5,2704.212
Nigeria,1955,2,10,2385.077
Nigeria,1955,2,15,2081.733
Nigeria,1955,2,20,1785.213
Nigeria,1955,2,25,1544.058
Nigeria,1955,2,30,1342.701
Nigeria,1955,2,35,1153.875
Nigeria,1955,2,40,968.25
Nigeria,1955,2,45,826.573
Nigeria,1955,2,50,699.554
Nigeria,1955,2,55,610.04
Nigeria,1955,2,60,476.765
Nigeria,1955,2,65,328.635
Nigeria,1955,2,70,196.039
Nigeria,1955,2,75,93.783
Nigeria,1955,2,80,39.714
Nigeria,1955,2,85,0.0
Nigeria,1955,2,90,0.0
Nigeria,1955,2,95,0.0
Nigeria,1955,2,100,0.0
Nigeria,1960,2,0,3754.804
Nigeria,1960,2,5,2956.713
Nigeria,1960,2,10,2590.255
Nigeria,1960,2,15,2303.895
Nigeria,1960,2,20,1985.279
Nigeria,1960,2,25,1689.618
Nigeria,1960,2,30,1457.014
Nigeria,1960,2,35,1263.054
Nigeria,1960,2,40,1081.939
Nigeria,1960,2,45,905.159
Nigeria,1960,2,50,762.437
Nigeria,1960,2,55,627.109
Nigeria,1960,2,60,516.152
Nigeria,1960,2,65,364.289
Nigeria,1960,2,70,213.696
Nigeria,1960,2,75,97.861
Nigeria,1960,2,80,38.34
Nigeria,1960,2,85,0.0
Nigeria,1960,2,90,0.0
Nigeria,1960,2,95,0.0
Nigeria,1960,2,100,0.0
Nigeria,1965,2,0,4231.389
Nigeria,1965,2,5,3356.265
Nigeria,1965,2,10,2843.294
Nigeria,1965,2,15,2509.581
Nigeria,1965,2,20,2205.948
Nigeria,1965,2,25,1887.573
Nigeria,1965,2,30,1602.017
Nigeria,1965,2,35,1377.454
Nigeria,1965,2,40,1190.26
Nigeria,1965,2,45,1016.41
Nigeria,1965,2,50,839.619
Nigeria,1965,2,55,688.593
Nigeria,1965,2,60,536.731
Nigeria,1965,2,65,401.763
Nigeria,1965,2,70,243.779
Nigeria,1965,2,75,111.549
Nigeria,1965,2,80,42.393
Nigeria,1965,2,85,0.0
Nigeria,1965,2,90,0.0
Nigeria,1965,2,95,0.0
Nigeria,1965,2,100,0.0
Nigeria,1970,2,0,4752.911
Nigeria,1970,2,5,3812.1
Nigeria,1970,2,10,3235.741
Nigeria,1970,2,15,2759.265
Nigeria,1970,2,20,2407.516
Nigeria,1970,2,25,2101.621
Nigeria,1970,2,30,1793.7
Nigeria,1970,2,35,1518.635
Nigeria,1970,2,40,1302.04
Nigeria,1970,2,45,1121.618
Nigeria,1970,2,50,946.246
Nigeria,1970,2,55,762.243
Nigeria,1970,2,60,594.296
Nigeria,1970,2,65,423.443
Nigeria,1970,2,70,274.485
Nigeria,1970,2,75,131.365
Nigeria,1970,2,80,50.528
Nigeria,1970,2,85,0.0
Nigeria,1970,2,90,0.0
Nigeria,1970,2,95,0.0
Nigeria,1970,2,100,0.0
Nigeria,1975,2,0,5570.702
Nigeria,1975,2,5,4325.992
Nigeria,1975,2,10,3687.033
Nigeria,1975,2,15,3148.059
Nigeria,1975,2,20,2656.081
Nigeria,1975,2,25,2302.669
Nigeria,1975,2,30,2005.329
Nigeria,1975,2,35,1707.476
Nigeria,1975,2,40,1441.403
Nigeria,1975,2,45,1231.859
Nigeria,1975,2,50,1048.941
Nigeria,1975,2,55,864.144
Nigeria,1975,2,60,663.804
Nigeria,1975,2,65,475.617
Nigeria,1975,2,70,295.667
Nigeria,1975,2,75,152.88
Nigeria,1975,2,80,62.741
Nigeria,1975,2,85,0.0
Nigeria,1975,2,90,0.0
Nigeria,1975,2,95,0.0
Nigeria,1975,2,100,0.0
Nigeria,1980,2,0,6566.675
Nigeria,1980,2,5,5148.348
Nigeria,1980,2,10,4224.74
Nigeria,1980,2,15,3629.809
Nigeria,1980,2,20,3093.413
Nigeria,1980,2,25,2610.587
Nigeria,1980,2,30,2255.678
Nigeria,1980,2,35,1949.07
Nigeria,1980,2,40,1645.681
Nigeria,1980,2,45,1382.346
Nigeria,1980,2,50,1167.783
Nigeria,1980,2,55,968.843
Nigeria,1980,2,60,760.976
Nigeria,1980,2,65,540.02
Nigeria,1980,2,70,339.844
Nigeria,1980,2,75,170.263
Nigeria,1980,2,80,77.683
Nigeria,1980,2,85,0.0
Nigeria,1980,2,90,0.0
Nigeria,1980,2,95,0.0
Nigeria,1980,2,100,0.0
Nigeria,1985,2,0,7467.984
Nigeria,1985,2,5,6059.193
Nigeria,1985,2,10,4990.82
Nigeria,1985,2,15,4104.415
Nigeria,1985,2,20,3476.944
Nigeria,1985,2,25,2935.718
Nigeria,1985,2,30,2473.037
Nigeria,1985,2,35,2140.035
Nigeria,1985,2,40,1850.522
